4.200	0.002
4.210	0.002
4.220	0.001
4.230	0.001
4.240	0.001
4.250	0.000
4.260	-0.000
4.270	0.000
4.280	0.002
4.290	0.002
4.300	0.001
4.310	-0.000
4.320	-0.000
4.330	0.001
4.340	0.002
4.350	0.002
4.360	0.001
4.370	0.001
4.380	0.000
4.390	-0.001
4.400	-0.000
4.410	0.000
4.420	0.000
4.430	0.000
4.440	-0.000
4.450	-0.001
4.460	-0.001
4.470	0.001
4.480	0.001
4.490	-0.001
4.500	-0.001
4.510	0.000
4.520	0.001
4.530	0.000
4.540	0.000
4.550	0.000
4.560	-0.001
4.570	-0.001
4.580	0.000
4.590	0.001
4.600	-0.000
4.610	-0.002
4.620	-0.001
4.630	-0.000
4.640	-0.001
4.650	-0.002
4.660	-0.001
4.670	-0.001
4.680	-0.002
4.690	-0.003
4.700	-0.003
4.710	-0.003
4.720	-0.003
4.730	-0.002
4.740	-0.001
4.750	-0.003
4.760	-0.005
4.770	-0.005
4.780	-0.004
4.790	-0.004
4.800	-0.005
4.810	-0.005
4.820	-0.005
4.830	-0.005
4.840	-0.005
4.850	-0.004
4.860	-0.004
4.870	-0.005
4.880	-0.005
4.890	-0.006
4.900	-0.006
4.910	-0.006
4.920	-0.006
4.930	-0.007
4.940	-0.006
4.950	-0.005
4.960	-0.004
4.970	-0.006
4.980	-0.006
4.990	-0.005
5.000	-0.005
5.010	-0.006
5.020	-0.007
5.030	-0.006
5.040	-0.006
5.050	-0.007
5.060	-0.006
5.070	-0.006
5.080	-0.007
5.090	-0.007
5.100	-0.006
5.110	-0.006
5.120	-0.005
5.130	-0.005
5.140	-0.005
5.150	-0.005
5.160	-0.005
5.170	-0.005
5.180	-0.005
5.190	-0.005
5.200	-0.005
5.210	-0.004
5.220	-0.002
5.230	-0.003
5.240	-0.004
5.250	-0.004
5.260	-0.004
5.270	-0.006
5.280	-0.007
5.290	-0.005
5.300	-0.004
5.310	-0.004
5.320	-0.004
5.330	-0.003
5.340	-0.002
5.350	-0.001
5.360	-0.001
5.370	-0.001
5.380	-0.002
5.390	-0.003
5.400	-0.002
5.410	-0.001
5.420	-0.002
5.430	-0.003
5.440	-0.002
5.450	-0.001
5.460	-0.001
5.470	-0.001
5.480	-0.000
5.490	-0.001
5.500	-0.001
5.510	-0.001
5.520	-0.001
5.530	-0.001
5.540	-0.000
5.550	0.000
5.560	0.000
5.570	0.001
5.580	0.002
5.590	0.001
5.600	-0.001
5.610	-0.002
5.620	-0.000
5.630	0.002
5.640	0.002
5.650	0.000
5.660	0.000
5.670	0.002
5.680	0.003
5.690	0.001
5.700	-0.002
5.710	-0.001
5.720	0.002
5.730	0.004
5.740	0.003
5.750	0.000
5.760	-0.000
5.770	0.001
5.780	0.001
5.790	0.001
5.800	0.003
5.810	0.005
5.820	0.005
5.830	0.002
5.840	0.000
5.850	0.000
5.860	0.000
5.870	-0.000
5.880	-0.001
5.890	-0.001
5.900	-0.001
5.910	0.001
5.920	0.001
5.930	-0.000
5.940	-0.001
5.950	0.001
5.960	0.003
5.970	0.002
5.980	-0.000
5.990	-0.001
6.000	-0.001
6.010	-0.002
6.020	-0.002
6.030	-0.001
6.040	-0.000
6.050	-0.000
6.060	-0.000
6.070	0.000
6.080	0.001
6.090	0.002
6.100	0.001
6.110	-0.000
6.120	-0.000
6.130	0.001
6.140	0.001
6.150	-0.000
6.160	-0.001
6.170	0.000
6.180	-0.000
6.190	-0.001
6.200	0.000
6.210	0.002
6.220	0.002
6.230	0.001
6.240	0.000
6.250	0.001
6.260	0.001
6.270	0.001
6.280	0.000
6.290	0.000
6.300	-0.000
6.310	-0.001
6.320	0.000
6.330	0.002
6.340	0.002
6.350	0.001
6.360	0.001
6.370	0.002
6.380	0.002
6.390	0.002
6.400	0.002
6.410	0.002
6.420	0.002
6.430	0.001
6.440	0.001
6.450	0.001
6.460	0.001
6.470	0.001
6.480	0.001
6.490	0.001
6.500	-0.000
6.510	-0.000
6.520	-0.001
6.530	-0.002
6.540	-0.002
6.550	-0.002
6.560	-0.001
6.570	-0.000
6.580	-0.000
6.590	-0.001
6.600	-0.002
6.610	-0.002
6.620	-0.001
6.630	-0.001
6.640	-0.002
6.650	-0.002
6.660	-0.001
6.670	-0.001
6.680	-0.002
6.690	-0.003
6.700	-0.003
6.710	-0.002
6.720	-0.001
6.730	-0.002
6.740	-0.003
6.750	-0.004
6.760	-0.002
6.770	-0.002
6.780	-0.002
6.790	-0.002
6.800	-0.002
6.810	-0.003
6.820	-0.003
6.830	-0.003
6.840	-0.002
6.850	-0.002
6.860	-0.003
6.870	-0.003
6.880	-0.003
6.890	-0.001
6.900	-0.001
6.910	-0.002
6.920	-0.003
6.930	-0.004
6.940	-0.005
6.950	-0.004
6.960	-0.003
6.970	-0.003
6.980	-0.003
6.990	-0.003
7.000	-0.003
7.010	-0.002
7.020	-0.002
7.030	-0.003
7.040	-0.004
7.050	-0.005
7.060	-0.005
7.070	-0.003
7.080	-0.002
7.090	-0.003
7.100	-0.004
7.110	-0.005
7.120	-0.005
7.130	-0.005
7.140	-0.004
7.150	-0.003
7.160	-0.004
7.170	-0.006
7.180	-0.006
7.190	-0.004
7.200	-0.004
7.210	-0.005
7.220	-0.004
7.230	-0.003
7.240	-0.004
7.250	-0.004
7.260	-0.003
7.270	-0.002
7.280	-0.004
7.290	-0.005
7.300	-0.005
7.310	-0.004
7.320	-0.005
7.330	-0.005
7.340	-0.004
7.350	-0.003
7.360	-0.003
7.370	-0.003
7.380	-0.002
7.390	-0.001
7.400	-0.002
7.410	-0.004
7.420	-0.003
7.430	-0.001
7.440	0.000
7.450	-0.000
7.460	-0.001
7.470	-0.001
7.480	-0.001
7.490	-0.001
7.500	-0.001
7.510	-0.002
7.520	-0.003
7.530	-0.003
7.540	-0.004
7.550	-0.003
7.560	-0.000
7.570	0.001
7.580	0.001
7.590	0.000
7.600	-0.000
7.610	0.000
7.620	0.001
7.630	0.000
7.640	-0.000
7.650	0.000
7.660	0.000
7.670	-0.000
7.680	-0.001
7.690	-0.000
7.700	-0.000
7.710	-0.000
7.720	-0.000
7.730	0.001
7.740	0.002
7.750	0.002
7.760	0.001
7.770	-0.000
7.780	0.001
7.790	0.002
7.800	-0.000
7.810	-0.001
7.820	0.002
7.830	0.002
7.840	0.000
7.850	-0.000
7.860	0.002
7.870	0.002
7.880	0.000
7.890	0.001
7.900	0.001
7.910	0.000
7.920	-0.001
7.930	0.000
7.940	0.001
7.950	0.001
7.960	0.000
7.970	-0.000
7.980	-0.001
7.990	0.001
8.000	0.002
8.010	0.000
8.020	-0.002
8.030	-0.001
8.040	0.003
8.050	0.003
8.060	-0.000
8.070	-0.001
8.080	0.000
8.090	0.001
8.100	0.000
8.110	-0.002
8.120	-0.002
8.130	-0.001
8.140	-0.001
8.150	-0.002
8.160	-0.002
8.170	-0.000
8.180	0.000
8.190	-0.001
8.200	-0.002
8.210	-0.001
8.220	-0.000
8.230	-0.001
8.240	-0.002
8.250	-0.003
8.260	-0.003
8.270	-0.003
8.280	-0.001
8.290	-0.001
8.300	-0.002
8.310	-0.002
8.320	-0.002
8.330	-0.002
8.340	-0.002
8.350	-0.002
8.360	-0.001
8.370	-0.001
8.380	-0.002
8.390	-0.002
8.400	-0.002
8.410	-0.003
8.420	-0.004
8.430	-0.004
8.440	-0.003
8.450	-0.003
8.460	-0.004
8.470	-0.004
8.480	-0.003
8.490	-0.004
8.500	-0.005
8.510	-0.005
8.520	-0.004
8.530	-0.002
8.540	-0.002
8.550	-0.002
8.560	-0.003
8.570	-0.003
8.580	-0.003
8.590	-0.002
8.600	-0.001
8.610	-0.001
8.620	-0.002
8.630	-0.002
8.640	-0.002
8.650	-0.003
8.660	-0.004
8.670	-0.003
8.680	-0.001
8.690	-0.001
8.700	-0.002
8.710	-0.002
8.720	-0.001
8.730	-0.001
8.740	-0.000
8.750	0.002
8.760	0.002
8.770	0.000
8.780	-0.002
8.790	-0.002
8.800	-0.001
8.810	-0.000
8.820	0.000
8.830	0.000
8.840	0.001
8.850	0.001
8.860	0.002
8.870	0.001
8.880	-0.000
8.890	-0.001
8.900	0.000
8.910	0.001
8.920	0.000
8.930	0.001
8.940	0.003
8.950	0.003
8.960	-0.001
8.970	-0.002
8.980	-0.001
8.990	0.001
9.000	0.001
9.010	0.000
9.020	0.001
9.030	0.001
9.040	0.001
9.050	0.000
9.060	0.002
9.070	0.004
9.080	0.005
9.090	0.003
9.100	0.001
9.110	0.001
9.120	0.001
9.130	0.002
9.140	0.002
9.150	0.003
9.160	0.003
9.170	0.004
9.180	0.005
9.190	0.005
9.200	0.004
9.210	0.003
9.220	0.004
9.230	0.006
9.240	0.005
9.250	0.004
9.260	0.003
9.270	0.003
9.280	0.001
9.290	0.001
9.300	0.003
9.310	0.004
9.320	0.003
9.330	0.003
9.340	0.003
9.350	0.005
9.360	0.005
9.370	0.004
9.380	0.002
9.390	0.002
9.400	0.002
9.410	0.001
9.420	0.004
9.430	0.007
9.440	0.008
9.450	0.006
9.460	0.004
9.470	0.001
9.480	-0.001
9.490	-0.000
9.500	0.003
9.510	0.006
9.520	0.007
9.530	0.004
9.540	-0.000
9.550	-0.001
9.560	0.001
9.570	0.002
9.580	0.002
9.590	0.002
9.600	0.002
9.610	0.001
9.620	-0.001
9.630	-0.002
9.640	0.001
9.650	0.008
9.660	0.011
9.670	0.009
9.680	0.003
9.690	-0.003
9.700	-0.006
9.710	-0.003
9.720	0.003
9.730	0.005
9.740	0.001
9.750	-0.003
9.760	-0.003
9.770	-0.001
9.780	0.002
9.790	0.002
9.800	0.001
9.810	-0.001
9.820	-0.001
9.830	0.001
9.840	0.002
9.850	0.002
9.860	-0.002
9.870	-0.005
9.880	-0.005
9.890	-0.000
9.900	0.004
9.910	0.003
9.920	-0.002
9.930	-0.006
9.940	-0.007
9.950	-0.008
9.960	-0.012
9.970	-0.015
9.980	-0.013
9.990	-0.006
10.000	0.004
10.010	0.010
10.020	0.008
10.030	0.002
10.040	-0.003
10.050	-0.002
10.060	0.006
10.070	0.014
10.080	0.015
10.090	0.009
10.100	0.001
10.110	-0.007
10.120	-0.013
10.130	-0.018
10.140	-0.021
10.150	-0.020
10.160	-0.012
10.170	-0.003
10.180	0.002
10.190	0.004
10.200	0.008
10.210	0.011
10.220	0.009
10.230	0.004
10.240	-0.000
10.250	-0.005
10.260	-0.010
10.270	-0.012
10.280	-0.007
10.290	0.001
10.300	0.007
10.310	0.008
10.320	0.006
10.330	0.004
10.340	0.003
10.350	0.003
10.360	0.002
10.370	0.002
10.380	0.001
10.390	0.000
10.400	0.003
10.410	0.009
10.420	0.010
10.430	0.004
10.440	-0.001
10.450	-0.002
10.460	-0.004
10.470	-0.007
10.480	-0.003
10.490	0.007
10.500	0.010
10.510	0.002
10.520	-0.010
10.530	-0.017
10.540	-0.017
10.550	-0.011
10.560	-0.002
10.570	0.006
10.580	0.009
10.590	0.011
10.600	0.013
10.610	0.011
10.620	0.001
10.630	-0.011
10.640	-0.017
10.650	-0.015
10.660	-0.011
10.670	-0.009
10.680	-0.010
10.690	-0.014
10.700	-0.019
10.710	-0.021
10.720	-0.015
10.730	-0.003
10.740	0.011
10.750	0.015
10.760	0.006
10.770	-0.006
10.780	-0.010
10.790	-0.004
10.800	0.006
10.810	0.014
10.820	0.020
10.830	0.020
10.840	0.011
10.850	-0.003
10.860	-0.012
10.870	-0.016
10.880	-0.023
10.890	-0.030
10.900	-0.026
10.910	-0.011
10.920	-0.001
10.930	0.004
10.940	0.013
10.950	0.020
10.960	0.018
10.970	0.009
10.980	0.009
10.990	0.016
11.000	0.019
11.010	0.020
11.020	0.028
11.030	0.042
11.040	0.054
11.050	0.060
11.060	0.049
11.070	0.016
11.080	-0.024
11.090	-0.051
11.100	-0.060
11.110	-0.057
11.120	-0.038
11.130	-0.001
11.140	0.039
11.150	0.069
11.160	0.081
11.170	0.067
11.180	0.028
11.190	-0.012
11.200	-0.029
11.210	-0.031
11.220	-0.036
11.230	-0.039
11.240	-0.024
11.250	0.002
11.260	0.021
11.270	0.025
11.280	0.022
11.290	0.019
11.300	0.021
11.310	0.028
11.320	0.036
11.330	0.038
11.340	0.033
11.350	0.024
11.360	0.021
11.370	0.021
11.380	0.020
11.390	0.014
11.400	0.003
11.410	-0.008
11.420	-0.016
11.430	-0.019
11.440	-0.028
11.450	-0.051
11.460	-0.073
11.470	-0.075
11.480	-0.057
11.490	-0.035
11.500	-0.018
11.510	0.002
11.520	0.027
11.530	0.053
11.540	0.082
11.550	0.108
11.560	0.111
11.570	0.084
11.580	0.047
11.590	0.011
11.600	-0.023
11.610	-0.054
11.620	-0.077
11.630	-0.097
11.640	-0.114
11.650	-0.125
11.660	-0.121
11.670	-0.086
11.680	-0.021
11.690	0.046
11.700	0.087
11.710	0.105
11.720	0.113
11.730	0.101
11.740	0.059
11.750	-0.005
11.760	-0.070
11.770	-0.116
11.780	-0.137
11.790	-0.125
11.800	-0.073
11.810	0.004
11.820	0.058
11.830	0.061
11.840	0.027
11.850	-0.010
11.860	-0.023
11.870	-0.009
11.880	0.013
11.890	0.027
11.900	0.045
11.910	0.075
11.920	0.098
11.930	0.089
11.940	0.053
11.950	0.022
11.960	0.019
11.970	0.027
11.980	0.020
11.990	-0.002
12.000	-0.020
12.010	-0.035
12.020	-0.062
12.030	-0.094
12.040	-0.102
12.050	-0.067
12.060	0.009
12.070	0.097
12.080	0.155
12.090	0.154
12.100	0.105
12.110	0.050
12.120	0.022
12.130	0.020
12.140	0.020
12.150	-0.001
12.160	-0.045
12.170	-0.100
12.180	-0.146
12.190	-0.167
12.200	-0.148
12.210	-0.093
12.220	-0.024
12.230	0.041
12.240	0.103
12.250	0.156
12.260	0.176
12.270	0.156
12.280	0.111
12.290	0.057
12.300	0.007
12.310	-0.017
12.320	-0.013
12.330	-0.015
12.340	-0.039
12.350	-0.047
12.360	-0.010
12.370	0.046
12.380	0.068
12.390	0.032
12.400	-0.042
12.410	-0.098
12.420	-0.087
12.430	-0.021
12.440	0.045
12.450	0.078
12.460	0.072
12.470	0.011
12.480	-0.101
12.490	-0.204
12.500	-0.230
12.510	-0.166
12.520	-0.045
12.530	0.082
12.540	0.162
12.550	0.151
12.560	0.066
12.570	-0.026
12.580	-0.087
12.590	-0.127
12.600	-0.162
12.610	-0.180
12.620	-0.165
12.630	-0.125
12.640	-0.075
12.650	-0.019
12.660	0.046
12.670	0.107
12.680	0.146
12.690	0.167
12.700	0.196
12.710	0.224
12.720	0.192
12.730	0.058
12.740	-0.135
12.750	-0.293
12.760	-0.352
12.770	-0.301
12.780	-0.165
12.790	0.002
12.800	0.133
12.810	0.200
12.820	0.232
12.830	0.249
12.840	0.228
12.850	0.165
12.860	0.115
12.870	0.110
12.880	0.110
12.890	0.079
12.900	0.041
12.910	0.031
12.920	0.050
12.930	0.080
12.940	0.090
12.950	0.047
12.960	-0.051
12.970	-0.167
12.980	-0.250
12.990	-0.264
13.000	-0.205
13.010	-0.099
13.020	0.029
13.030	0.160
13.040	0.245
13.050	0.228
13.060	0.116
13.070	-0.024
13.080	-0.139
13.090	-0.207
13.100	-0.208
13.110	-0.144
13.120	-0.069
13.130	-0.049
13.140	-0.072
13.150	-0.074
13.160	-0.034
13.170	0.001
13.180	-0.000
13.190	-0.007
13.200	0.004
13.210	0.006
13.220	-0.026
13.230	-0.073
13.240	-0.088
13.250	-0.048
13.260	0.012
13.270	0.032
13.280	-0.023
13.290	-0.141
13.300	-0.268
13.310	-0.332
13.320	-0.273
13.330	-0.064
13.340	0.226
13.350	0.431
13.360	0.414
13.370	0.192
13.380	-0.092
13.390	-0.296
13.400	-0.350
13.410	-0.255
13.420	-0.048
13.430	0.226
13.440	0.475
13.450	0.563
13.460	0.423
13.470	0.133
13.480	-0.172
13.490	-0.393
13.500	-0.474
13.510	-0.399
13.520	-0.219
13.530	-0.020
13.540	0.139
13.550	0.250
13.560	0.324
13.570	0.370
13.580	0.397
13.590	0.395
13.600	0.326
13.610	0.173
13.620	0.007
13.630	-0.074
13.640	-0.041
13.650	0.052
13.660	0.129
13.670	0.132
13.680	0.035
13.690	-0.124
13.700	-0.259
13.710	-0.288
13.720	-0.205
13.730	-0.075
13.740	0.028
13.750	0.087
13.760	0.129
13.770	0.160
13.780	0.135
13.790	0.004
13.800	-0.211
13.810	-0.405
13.820	-0.459
13.830	-0.338
13.840	-0.119
13.850	0.067
13.860	0.103
13.870	-0.032
13.880	-0.225
13.890	-0.343
13.900	-0.376
13.910	-0.405
13.920	-0.427
13.930	-0.324
13.940	-0.037
13.950	0.332
13.960	0.629
13.970	0.775
13.980	0.743
13.990	0.497
14.000	0.044
14.010	-0.490
14.020	-0.904
14.030	-1.048
14.040	-0.898
14.050	-0.525
14.060	-0.042
14.070	0.399
14.080	0.631
14.090	0.576
14.100	0.311
14.110	-0.008
14.120	-0.264
14.130	-0.389
14.140	-0.341
14.150	-0.122
14.160	0.204
14.170	0.528
14.180	0.697
14.190	0.585
14.200	0.251
14.210	-0.071
14.220	-0.203
14.230	-0.141
14.240	0.018
14.250	0.170
14.260	0.241
14.270	0.202
14.280	0.059
14.290	-0.131
14.300	-0.253
14.310	-0.220
14.320	-0.063
14.330	0.092
14.340	0.169
14.350	0.190
14.360	0.192
14.370	0.160
14.380	0.053
14.390	-0.093
14.400	-0.169
14.410	-0.162
14.420	-0.226
14.430	-0.434
14.440	-0.592
14.450	-0.469
14.460	-0.073
14.470	0.412
14.480	0.815
14.490	1.000
14.500	0.854
14.510	0.354
14.520	-0.362
14.530	-1.021
14.540	-1.329
14.550	-1.147
14.560	-0.584
14.570	0.078
14.580	0.575
14.590	0.786
14.600	0.739
14.610	0.527
14.620	0.240
14.630	-0.040
14.640	-0.230
14.650	-0.282
14.660	-0.205
14.670	-0.071
14.680	0.027
14.690	0.031
14.700	-0.037
14.710	-0.111
14.720	-0.155
14.730	-0.191
14.740	-0.252
14.750	-0.326
14.760	-0.412
14.770	-0.537
14.780	-0.658
14.790	-0.635
14.800	-0.380
14.810	0.010
14.820	0.339
14.830	0.480
14.840	0.464
14.850	0.423
14.860	0.438
14.870	0.448
14.880	0.357
14.890	0.155
14.900	-0.104
14.910	-0.371
14.920	-0.567
14.930	-0.603
14.940	-0.489
14.950	-0.318
14.960	-0.116
14.970	0.175
14.980	0.545
14.990	0.843
15.000	0.926
15.010	0.828
15.020	0.701
15.030	0.616
15.040	0.506
15.050	0.299
15.060	0.045
15.070	-0.133
15.080	-0.174
15.090	-0.116
15.100	-0.016
15.110	0.096
15.120	0.175
15.130	0.166
15.140	0.055
15.150	-0.104
15.160	-0.226
15.170	-0.242
15.180	-0.136
15.190	0.046
15.200	0.256
15.210	0.466
15.220	0.612
15.230	0.581
15.240	0.346
15.250	0.022
15.260	-0.246
15.270	-0.411
15.280	-0.481
15.290	-0.429
15.300	-0.245
15.310	-0.043
15.320	-0.004
15.330	-0.175
15.340	-0.376
15.350	-0.353
15.360	-0.049
15.370	0.311
15.380	0.453
15.390	0.308
15.400	-0.003
15.410	-0.352
15.420	-0.683
15.430	-0.990
15.440	-1.261
15.450	-1.423
15.460	-1.341
15.470	-0.948
15.480	-0.350
15.490	0.279
15.500	0.830
15.510	1.222
15.520	1.347
15.530	1.144
15.540	0.698
15.550	0.208
15.560	-0.083
15.570	0.024
15.580	0.545
15.590	1.177
15.600	1.444
15.610	1.084
15.620	0.263
15.630	-0.650
15.640	-1.387
15.650	-1.832
15.660	-1.954
15.670	-1.791
15.680	-1.438
15.690	-0.981
15.700	-0.476
15.710	0.037
15.720	0.548
15.730	1.058
15.740	1.505
15.750	1.766
15.760	1.779
15.770	1.586
15.780	1.265
15.790	0.904
15.800	0.625
15.810	0.510
15.820	0.484
15.830	0.375
15.840	0.077
15.850	-0.368
15.860	-0.813
15.870	-1.117
15.880	-1.218
15.890	-1.116
15.900	-0.822
15.910	-0.390
15.920	0.039
15.930	0.320
15.940	0.423
15.950	0.406
15.960	0.321
15.970	0.208
15.980	0.101
15.990	-0.016
16.000	-0.180
16.010	-0.369
16.020	-0.484
16.030	-0.462
16.040	-0.324
16.050	-0.145
16.060	-0.027
16.070	-0.089
16.080	-0.370
16.090	-0.725
16.100	-0.871
16.110	-0.615
16.120	-0.052
16.130	0.510
16.140	0.843
16.150	0.934
16.160	0.829
16.170	0.532
16.180	0.090
16.190	-0.365
16.200	-0.723
16.210	-0.927
16.220	-0.911
16.230	-0.643
16.240	-0.226
16.250	0.169
16.260	0.469
16.270	0.738
16.280	1.043
16.290	1.314
16.300	1.368
16.310	1.096
16.320	0.619
16.330	0.171
16.340	-0.154
16.350	-0.455
16.360	-0.817
16.370	-1.183
16.380	-1.455
16.390	-1.565
16.400	-1.431
16.410	-0.982
16.420	-0.296
16.430	0.357
16.440	0.713
16.450	0.726
16.460	0.552
16.470	0.384
16.480	0.363
16.490	0.598
16.500	1.083
16.510	1.564
16.520	1.657
16.530	1.201
